"order","relfirst","relsecond","tokenfirst","tokensecond","lemmafirst","lemmasecond","uposfirst","upossecond","hmLength","sentence","source","size"
"X-case","obl","case","minkä","lisäksi","mikä","lisäksi","PRON","ADP","1","wn019.3","tdt_all","15136"
"X-case","conj","case","itsehallinnon","puolesta","itsehallinto","puolesta","NOUN","ADP","1","wn019.5","tdt_all","15136"
"case-X","case","nmod","kautta","aikojen","kautta","aika","ADP","NOUN","1","wn021.2","tdt_all","15136"
"X-case","obl","case","Voiton","myötä","voitto","myötä","NOUN","ADP","1","wn021.7","tdt_all","15136"
"case-X","case","obl","yli","dollarin","yli","dollari","ADP","NOUN","2","wn021.7","tdt_all","15136"
"case-X","case","obl","kohti","risteystä","kohti","risteys","ADP","NOUN","4","wn023.3","tdt_all","15136"
"case-X","case","nmod:poss","jälkeen","viiden","jälkeen","viisi","ADP","NUM","1","wn023.9","tdt_all","15136"
"X-case","obl","case","lakien","nojalla","laki","nojalla","NOUN","ADP","1","wn024.3","tdt_all","15136"
"X-case","obl","case","vuosia","sitten","vuosi","sitten","NOUN","ADP","1","wn025.5","tdt_all","15136"
"X-case","obl","case","Vuodon","takia","vuoto","takia","NOUN","ADP","1","wn025.7","tdt_all","15136"
"X-case","obl","case","alusta","lähtien","alku","lähtien","NOUN","ADP","1","wn026.2","tdt_all","15136"
"X-case","obl","case","työn","jälkeen","työ","jälkeen","NOUN","ADP","1","wn027.7","tdt_all","15136"
"X-case","obl","case","alkamisen","jälkeen","alkaminen","jälkeen","NOUN","ADP","1","wn027.11","tdt_all","15136"
"case-X","case","obl","ennen","nimittämistään","ennen","nimittäminen","ADP","NOUN","2","wn027.13","tdt_all","15136"
"X-case","nmod","case","rintamalinjojen","takana","rintama#linja","takana","NOUN","ADP","1","wn027.14","tdt_all","15136"
"X-case","obl","case","Sotien","jälkeen","sota","jälkeen","NOUN","ADP","1","wn027.18","tdt_all","15136"
"X-case","obl","case","vaimonsa","kanssa","vaimo","kanssa","NOUN","ADP","3","wn027.18","tdt_all","15136"
"case-X","case","obl","kohti","rannikkoa","kohti","rannikko","ADP","NOUN","2","wn028.2","tdt_all","15136"
"X-case","root","case","Sammutusoperaatiossa","mukana","sammutus#operaatio","mukana","NOUN","ADP","2","wn028.7","tdt_all","15136"
"X-case","obl","case","kilometrin","päässä","kilo#metri","päässä","NOUN","ADP","1","wn028.8","tdt_all","15136"
"X-case","obl","case","järjestäjien","mukaan","järjestäjä","mukaan","NOUN","ADP","1","wn030.5","tdt_all","15136"
"X-case","nmod","case","Cosplay","kanssa","Cosplay","kanssa","PROPN","ADP","3","wn030.10","tdt_all","15136"
"X-case","nmod","case","Cosplay-kisaajien","lisäksi","cosplay#kisaaja","lisäksi","NOUN","ADP","1","wn030.11","tdt_all","15136"
"X-case","advcl","case","vuoden","välillä","vuosi","välillä","NOUN","ADP","1","wn030.14","tdt_all","15136"
"X-case","obl","case","sanojen","kanssa","sana","kanssa","NOUN","ADP","1","wn031.7","tdt_all","15136"
"X-case","obl","case","tämän","kanssa","tämä","kanssa","PRON","ADP","1","wn032.4","tdt_all","15136"
"X-case","obl","case","Nina","mukaan","Nina","mukaan","PROPN","ADP","3","wn032.5","tdt_all","15136"
"X-case","obl","case","Tästä","huolimatta","tämä","huolimatta","PRON","ADP","1","wn032.14","tdt_all","15136"
"X-case","obl","case","eurovaaliehdokkuuden","timoilta","euro#vaali#ehdokkuus","tiima","NOUN","NOUN","1","wn033.2","tdt_all","15136"
"X-case","obl","case","sihteerin","mukaan","sihteeri","mukaan","NOUN","ADP","3","wn033.4","tdt_all","15136"
"X-case","obl","case","Leon","mukaan","Leo","mukaan","PROPN","ADP","1","wn033.10","tdt_all","15136"
"X-case","obl","case","Leon","mukaan","Leo","mukaan","PROPN","ADP","1","wn033.11","tdt_all","15136"
"X-case","obl","case","Revon","mukaan","Repo","mukaan","PROPN","ADP","1","wn033.14","tdt_all","15136"
"X-case","nmod","case","johdon","kanssa","johto","kanssa","NOUN","ADP","1","wn033.14","tdt_all","15136"
"X-case","obl","case","tiedotusvälineiden","kautta","tiedotus#väline","kautta","NOUN","ADP","1","wn033.15","tdt_all","15136"
"X-case","obl","case","Mitro","mukaan","Mitro","mukaan","PROPN","ADP","2","wn033.17","tdt_all","15136"
"X-case","obl","case","Jyrki","mukaan","Jyrki","mukaan","PROPN","ADP","2","wn033.18","tdt_all","15136"
"X-case","obl","case","vuoden","jälkeen","vuosi","jälkeen","NOUN","ADP","2","wn035.3","tdt_all","15136"
"X-case","obl","case","sen","takia","se","takia","PRON","ADP","1","wn035.5","tdt_all","15136"
"X-case","obl","case","sen","jälkeen","se","jälkeen","PRON","ADP","1","wn035.6","tdt_all","15136"
"case-X","case","obl","Ennen","kuolemaa","ennen","kuolema","ADP","NOUN","2","wn035.7","tdt_all","15136"
"X-case","obl","case","talouskriisin","johdosta","talous#kriisi","johdosta","NOUN","ADP","1","wn037.5","tdt_all","15136"
"X-case","obl","case","jonka","mukaan","joka","mukaan","PRON","ADP","1","wn037.6","tdt_all","15136"
"X-case","obl","case","kuukausi","sitten","kuukausi","sitten","NOUN","ADP","1","wn038.4","tdt_all","15136"
"X-case","obl","case","lomautusten","vuoksi","lomautus","vuoksi","NOUN","ADP","1","wn041.3","tdt_all","15136"
"X-case","obl","case","Ylen","mukaan","Yle","mukaan","PROPN","ADP","1","wn041.10","tdt_all","15136"
"X-case","obl","case","Tätä","ennen","tämä","ennen","PRON","ADP","1","wn041.11","tdt_all","15136"
"X-case","obl","case","koskemattomuutensa","tähden","koskemattomuus","tähden","NOUN","ADP","1","wn044.4","tdt_all","15136"
"X-case","obl","case","viran","myötä","virka","myötä","NOUN","ADP","1","wn044.6","tdt_all","15136"
"X-case","obl","case","keskuspankin","mukaan","keskus#pankki","mukaan","NOUN","ADP","1","wn045.2","tdt_all","15136"
"X-case","obl","case","päivää","sitten","päivä","sitten","NOUN","ADP","1","wn045.3","tdt_all","15136"
"X-case","obl","case","minkä","johdosta","mikä","johdosta","PRON","ADP","1","wn045.4","tdt_all","15136"
"case-X","case","obl","ilman","apua","ilman","apu","ADP","NOUN","3","wn045.6","tdt_all","15136"
"X-case","obl","case","Venäjän","kanssa","Venäjä","kanssa","PROPN","ADP","1","wn045.7","tdt_all","15136"
"X-case","obl","case","jonka","johdosta","joka","johdosta","PRON","ADP","1","wn045.15","tdt_all","15136"
"X-case","obl","case","loppuun","asti","loppu","asti","NOUN","ADP","1","wn046.8","tdt_all","15136"
"X-case","nmod","case","presidenttiytensä","suhteen","presidenttiys","suhteen","NOUN","ADP","1","wn048.6","tdt_all","15136"
"X-case","obl","case","sen","jälkeen","se","jälkeen","PRON","ADP","1","wn048.7","tdt_all","15136"
"case-X","case","obl","sisään","asuntoon","sisään","asunto","ADP","NOUN","1","wn049.3","tdt_all","15136"
"X-case","obl","case","Raiskauksen","jälkeen","raiskaus","jälkeen","NOUN","ADP","1","wn049.4","tdt_all","15136"
"X-case","obl","case","tytön","päälle","tyttö","päälle","NOUN","ADP","1","wn049.4","tdt_all","15136"
"X-case","obl","case","tietojen","mukaan","tieto","mukaan","NOUN","ADP","1","wn049.6","tdt_all","15136"
"X-case","nmod","case","televisiotoiminnan","ohella","televisio#toiminta","ohella","NOUN","ADP","1","wn052.6","tdt_all","15136"
"X-case","obl","case","Hänen","mukaansa","hän","mukaan","PRON","ADP","1","wn052.15","tdt_all","15136"
"X-case","obl","case","tähän","asti","tämä","asti","PRON","ADP","1","wn052.15","tdt_all","15136"
"X-case","obl","case","epäoikeudenmukaisuuden","vuoksi","epä#oikeuden#mukaisuus","vuoksi","NOUN","ADP","1","wn052.16","tdt_all","15136"
"case-X","case","obl","riippumatta","siitä","riippumatta","se","ADP","PRON","1","wn052.17","tdt_all","15136"
"X-case","obl","case","seminaarilippujen","kautta","seminaari#lippu","kautta","NOUN","ADP","1","wn053.4","tdt_all","15136"
"case-X","case","obl","ennen","Tanja","ennen","Tanja","ADP","PROPN","2","wn054.3","tdt_all","15136"
"X-case","obl","case","avauslaskun","jälkeen","avaus#lasku","jälkeen","NOUN","ADP","1","wn054.4","tdt_all","15136"
"X-case","nmod","case","kierroksen","jälkeen","kierros","jälkeen","NOUN","ADP","1","wn054.5","tdt_all","15136"
"X-case","obl","case","voiton","jälkeen","voitto","jälkeen","NOUN","ADP","1","wn054.11","tdt_all","15136"
"X-case","obl","case","Sen","eteen","se","eteen","PRON","ADP","1","wn054.13","tdt_all","15136"
"X-case","nmod","case","tiedonvälityksen","puolesta","tiedon#välitys","puolesta","NOUN","ADP","1","wn055.5","tdt_all","15136"
"X-case","nmod","case","tekijänoikeuksia","vastaan","tekijän#oikeus","vastaan","NOUN","ADP","1","wn055.6","tdt_all","15136"
"X-case","obl","case","alusta","lähtien","alku","lähtien","NOUN","ADP","1","wn055.10","tdt_all","15136"
"X-case","obl","case","Tähän","mennessä","tämä","mennessä","PRON","ADP","1","wn055.12","tdt_all","15136"
"X-case","obl","case","Tapahtuneen","johdosta","tapahtunut","johdosta","NOUN","ADP","1","wn055.13","tdt_all","15136"
"X-case","obl","case","takavarikoinnin","lisäksi","takavarikointi","lisäksi","NOUN","ADP","1","wn055.14","tdt_all","15136"
"X-case","nmod","case","sitä","vastaan","se","vastaan","PRON","ADP","1","wn055.15","tdt_all","15136"
"X-case","obl","case","ylläpitäjiä","vastaan","yllä#pitäjä","vastaan","NOUN","ADP","1","wn055.16","tdt_all","15136"
"X-case","obl","case","The","vastaan","The","vastaan","PROPN","ADP","3","wn055.17","tdt_all","15136"
"X-case","obl","case","esitutkinnan","jälkeen","esi#tutkinta","jälkeen","NOUN","ADP","1","wn055.17","tdt_all","15136"
"X-case","obl","case","Reutersin","mukaan","Reuters","mukaan","PROPN","ADP","1","wn055.21","tdt_all","15136"
"X-case","nmod","case","blogin","mukaan","blogi","mukaan","NOUN","ADP","1","wn055.22","tdt_all","15136"
"case-X","case","obl","riippumatta","siitä","riippumatta","se","ADP","PRON","1","wn055.26","tdt_all","15136"
"X-case","obl","case","ruosteongelmien","takia","ruoste#ongelma","takia","NOUN","ADP","1","wn056.2","tdt_all","15136"
"X-case","obl","case","hänen","taaksensa","hän","taakse","PRON","ADP","1","wn057.8","tdt_all","15136"
"X-case","obl","case","Gorbatšovin","mukaan","Gorbatšov","mukaan","PROPN","ADP","1","wn058.6","tdt_all","15136"
"X-case","obl","case","Venäjää","vastaan","Venäjä","vastaan","PROPN","ADP","1","wn058.6","tdt_all","15136"
"X-case","obl","case","Gorbatšovin","mukaan","Gorbatšov","mukaan","PROPN","ADP","1","wn058.8","tdt_all","15136"
"X-case","obl","case","kauden","jälkeen","kausi","jälkeen","NOUN","ADP","1","wn058.8","tdt_all","15136"
"X-case","obl","case","sekunnin","päässä","sekunti","päässä","NOUN","ADP","1","wn059.6","tdt_all","15136"
"case-X","case","nmod","ennen","erikoiskoetta","ennen","erikois#koe","ADP","NOUN","4","wn059.8","tdt_all","15136"
"X-case","obl","case","Kokoomuksen","kanssa","kokoomus","kanssa","PROPN","ADP","1","wn060.8","tdt_all","15136"
"case-X","case","nmod","sitten","70-luvun","sitten","70#luku","ADP","NOUN","1","wn062.1","tdt_all","15136"
"X-case","obl","case","merkkien","mukaan","merkki","mukaan","NOUN","ADP","1","wn062.2","tdt_all","15136"
"X-case","obl","case","Rovaniemellä","asti","Rovaniemi","asti","PROPN","ADP","1","wn062.4","tdt_all","15136"
"X-case","obl","case","Heikki","mukaan","Heikki","mukaan","PROPN","ADP","2","wn062.5","tdt_all","15136"
"X-case","obl","case","Henttosen","mukaan","Henttonen","mukaan","PROPN","ADP","1","wn062.10","tdt_all","15136"
"X-case","obl","case","Henttosen","mukaan","Henttonen","mukaan","PROPN","ADP","1","wn062.16","tdt_all","15136"
"case-X","case","nmod","lukuun","alueita","lukuun","alue","ADV","NOUN","3","wn063.3","tdt_all","15136"
"X-case","obl","case","Tieteilijöiden","mukaan","tieteilijä","mukaan","NOUN","ADP","1","wn064.4","tdt_all","15136"
"X-case","obl","case","Selvityksen","mukaan","selvitys","mukaan","NOUN","ADP","1","wn064.5","tdt_all","15136"
"X-case","obl","case","vuoteen","mennessä","vuosi","mennessä","NOUN","ADP","2","wn064.5","tdt_all","15136"
"X-case","nmod","case","vuoteen","mennessä","vuosi","mennessä","NOUN","ADP","2","wn064.7","tdt_all","15136"
"X-case","obl","case","Tutkimusten","mukaan","tutkimus","mukaan","NOUN","ADP","1","wn064.9","tdt_all","15136"
"case-X","case","obl","kesken","nousukiidon","kesken","nousu#kiito","ADP","NOUN","1","wn065.2","tdt_all","15136"
"X-case","obl","case","tietojen","mukaan","tieto","mukaan","NOUN","ADP","1","wn065.4","tdt_all","15136"
"X-case","obl","case","El","mukaan","El","mukaan","PROPN","ADP","2","wn065.5","tdt_all","15136"
"case-X","case","obl","ennen","ajautumista","ennen","ajautuminen","ADP","NOUN","2","wn065.5","tdt_all","15136"
"X-case","nmod","case","Lufthansan","kanssa","Lufthansa","kanssa","PROPN","ADP","1","wn065.6","tdt_all","15136"
"X-case","nmod","case","onnettomuuden","johdosta","onnettomuus","johdosta","NOUN","ADP","1","wn065.7","tdt_all","15136"
"case-X","case","obl","ennen","vuotta","ennen","vuosi","ADP","NOUN","1","wn068.5","tdt_all","15136"
"X-case","obl","case","Promusicae-järjestön","kanssa","Promusicae#järjestö","kanssa","NOUN","ADP","1","wn069.3","tdt_all","15136"
"X-case","obl","case","Soton","mukaan","Soto","mukaan","PROPN","ADP","1","wn069.6","tdt_all","15136"
"X-case","nmod","case","lataavia","vastaan","ladata","vastaan","VERB","ADP","1","wn069.6","tdt_all","15136"
"X-case","obl","case","osapuolten","kanssa","osa#puoli","kanssa","NOUN","ADP","1","wn069.7","tdt_all","15136"
"X-case","obl","case","laivameklarin","mukaan","laiva#meklari","mukaan","NOUN","ADP","3","wn070.5","tdt_all","15136"
"X-case","obl","case","Punaistamerta","kohti","Punainenmeri","kohti","PROPN","ADP","1","wn070.5","tdt_all","15136"
"X-case","obl","case","puoliväliin","mennessä","puoli#väli","mennessä","NOUN","ADP","1","wn070.5","tdt_all","15136"
"X-case","obl","case","US","mukaan","US","mukaan","PROPN","ADP","2","wn070.6","tdt_all","15136"
"X-case","nmod","case","itää","kohti","itä","kohti","NOUN","ADP","1","wn070.7","tdt_all","15136"
"X-case","nmod","case","joutumisen","kanssa","joutuminen","kanssa","NOUN","ADP","1","wn070.7","tdt_all","15136"
"X-case","obl","case","omistajien","mukaan","omistaja","mukaan","NOUN","ADP","1","wn070.8","tdt_all","15136"
"X-case","obl","case","talousvaikeuksien","vuoksi","talous#vaikeus","vuoksi","NOUN","ADP","1","wn070.11","tdt_all","15136"
"X-case","obl","case","Kaappauksen","johdosta","kaappaus","johdosta","NOUN","ADP","1","wn073.9","tdt_all","15136"
"X-case","obl","case","Iltasanomien","mukaan","Iltasanomat","mukaan","PROPN","ADP","1","wn075.8","tdt_all","15136"
"X-case","obl","case","Mikkosen","mukaan","Mikkonen","mukaan","PROPN","ADP","1","wn075.12","tdt_all","15136"
"X-case","obl","case","Sami","mukaan","Sami","mukaan","PROPN","ADP","2","wn075.13","tdt_all","15136"
"X-case","obl","case","Aarnion","mukaan","Aarnio","mukaan","PROPN","ADP","1","wn075.14","tdt_all","15136"
"X-case","obl","case","lakien","mukaan","laki","mukaan","NOUN","ADP","1","wn075.15","tdt_all","15136"
"X-case","obl","case","tilastokeskuksen","mukaan","tilasto#keskus","mukaan","NOUN","ADP","1","wn076.6","tdt_all","15136"
"X-case","obl","case","loppua","kohti","loppu","kohti","NOUN","ADP","1","wn076.6","tdt_all","15136"
"X-case","obl","case","puhkeamisen","takia","puhkeaminen","takia","NOUN","ADP","1","wn076.7","tdt_all","15136"
"X-case","obl","case","joiden","takia","joka","takia","PRON","ADP","1","wn078.5","tdt_all","15136"
"case-X","case","obl","ennen","päättymistä","ennen","päättyminen","ADP","NOUN","2","wn078.7","tdt_all","15136"
"X-case","obl","case","kaupunginjohtajan","mukaan","kaupungin#johtaja","mukaan","NOUN","ADP","3","wn079.4","tdt_all","15136"
"X-case","compound:nn","case","Sipoon","puolesta","Sipoo","puolesta","PROPN","ADP","1","wn079.6","tdt_all","15136"
"X-case","nsubj:cop","case","päivän","päästä","päivä","päästä","NOUN","ADP","1","wn081.1","tdt_all","15136"
"X-case","obl","case","tiedemiesryhmän","mukaan","tiede#mies#ryhmä","mukaan","NOUN","ADP","1","wn081.2","tdt_all","15136"
"X-case","obl","case","Ryhmän","mukaan","ryhmä","mukaan","NOUN","ADP","1","wn081.3","tdt_all","15136"
"X-case","obl","case","päivän","päästä","päivä","päästä","NOUN","ADP","1","wn081.6","tdt_all","15136"
"X-case","obl","case","epäilijöiden","mukaan","epäilijä","mukaan","NOUN","ADP","1","wn081.7","tdt_all","15136"
"X-case","obl","case","biokemistin","mukaan","bio#kemisti","mukaan","NOUN","ADP","3","wn081.8","tdt_all","15136"
"X-case","obl","case","tutkijaryhmänsä","kanssa","tutkija#ryhmä","kanssa","NOUN","ADP","1","wn081.9","tdt_all","15136"
"X-case","obl","case","ryhmän","mukaan","ryhmä","mukaan","NOUN","ADP","1","wn081.10","tdt_all","15136"
"X-case","obl","case","kertoman","mukaan","kertoa","mukaan","VERB","ADP","1","wn081.12","tdt_all","15136"
"X-case","obl","case","CERNin","mukaan","CERN","mukaan","PROPN","ADP","1","wn081.13","tdt_all","15136"
"X-case","obl","case","Rösslerin","mukaan","Rössler","mukaan","PROPN","ADP","1","wn081.14","tdt_all","15136"
"X-case","obl","case","vuotta","sitten","vuosi","sitten","NOUN","ADP","1","wn083.5","tdt_all","15136"
"X-case","obl","case","Vuosi","sitten","vuosi","sitten","NOUN","ADP","1","wn083.8","tdt_all","15136"
"X-case","obl","case","liitosten","myötä","liitos","myötä","NOUN","ADP","1","wn083.11","tdt_all","15136"
"X-case","obl","case","aseen","kanssa","ase","kanssa","NOUN","ADP","1","wn084.5","tdt_all","15136"
"X-case","obl","case","petatavun","edestä","peta#tavu","edestä","NOUN","ADP","1","wn085.3","tdt_all","15136"
"case-X","case","nmod","kautta","maailman","kautta","maailma","ADP","NOUN","1","wn085.8","tdt_all","15136"
"case-X","case","obl","lukuun","Itä-Eurooppaa","lukuun","Itä-Eurooppa","ADV","PROPN","2","wn085.11","tdt_all","15136"
"X-case","nmod","case","tutkimuksen","mukaan","tutkimus","mukaan","NOUN","ADP","1","wn085.15","tdt_all","15136"
"X-case","obl","case","%:n","edestä","%","edestä","NOUN","ADP","1","wn085.16","tdt_all","15136"
"X-case","obl","case","SDP:n","kautta","SDP","kautta","PROPN","ADP","1","wn086.7","tdt_all","15136"
"X-case","orphan","case","vastustuksesta","huolimatta","vastustus","huolimatta","NOUN","ADP","1","wn086.9","tdt_all","15136"
"X-case","nmod","case","vaalirahakriisin","vuoksi","vaali#raha#kriisi","vuoksi","NOUN","ADP","1","wn086.45","tdt_all","15136"
"X-case","nmod","case","edustajia","kohtaan","edustaja","kohtaan","NOUN","ADP","1","wn086.51","tdt_all","15136"
"X-case","obl","case","raketin","johdosta","raketti","johdosta","NOUN","ADP","1","wn086.74","tdt_all","15136"
"X-case","obl","case","Kazakstanin","yllä","Kazakstan","yllä","PROPN","ADP","1","wn088.2","tdt_all","15136"
"X-case","obl","case","Synnytyksessä","mukana","synnytys","mukana","NOUN","ADP","1","wn088.3","tdt_all","15136"
