"order","relfirst","relsecond","tokenfirst","tokensecond","lemmafirst","lemmasecond","uposfirst","upossecond","hmLength","sentence","source","size"
"case-X","case","root","mukaan","pyytänyt","mukaan","pyytää","ADP","VERB","3","wn033.17","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","saanut","mukaan","saada","ADP","VERB","3","wn033.18","tdt_all_gov_target","15135"
"X-case","root","case","löydetty","jälkeen","löytää","jälkeen","VERB","ADP","3","wn035.3","tdt_all_gov_target","15135"
"case-X","case","conj","takia","tappamaan","takia","tappaa","ADP","VERB","3","wn035.5","tdt_all_gov_target","15135"
"case-X","case","advcl","jälkeen","löydettiin","jälkeen","löytää","ADP","VERB","3","wn035.6","tdt_all_gov_target","15135"
"case-X","case","root","Ennen","kuulta","ennen","kuu","ADP","NOUN","7","wn035.7","tdt_all_gov_target","15135"
"X-case","ccomp","case","tehtävä","johdosta","tehdä","johdosta","VERB","ADP","3","wn037.5","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","mukaan","silputa","mukaan","silputa","ADP","VERB","2","wn037.6","tdt_all_gov_target","15135"
"X-case","root","case","otsikoissa","sitten","otsikko","sitten","NOUN","ADP","4","wn038.4","tdt_all_gov_target","15135"
"X-case","ccomp","case","suljettuna","vuoksi","sulkea","vuoksi","VERB","ADP","7","wn041.3","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","antoi","mukaan","antaa","ADP","VERB","3","wn041.10","tdt_all_gov_target","15135"
"case-X","case","root","ennen","tullut","ennen","tulla","ADP","VERB","5","wn041.11","tdt_all_gov_target","15135"
"X-case","root","case","vältti","tähden","välttää","tähden","VERB","ADP","4","wn044.4","tdt_all_gov_target","15135"
"case-X","case","advcl","myötä","lakkasi","myötä","lakata","ADP","VERB","5","wn044.6","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","kykene","mukaan","kyetä","ADP","VERB","3","wn045.2","tdt_all_gov_target","15135"
"X-case","root","case","sitoi","sitten","sitoa","sitten","VERB","ADP","7","wn045.3","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","johdosta","maksoi","johdosta","maksaa","ADP","VERB","2","wn045.4","tdt_all_gov_target","15135"
"X-case","xcomp","case","selviämään","ilman","selvitä","ilman","VERB","ADP","2","wn045.6","tdt_all_gov_target","15135"
"X-case","xcomp:ds","case","neuvottelevan","kanssa","neuvotella","kanssa","VERB","ADP","6","wn045.7","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","johdosta","uhannut","johdosta","uhata","ADP","VERB","6","wn045.15","tdt_all_gov_target","15135"
"X-case","root","case","säilytti","asti","säilyttää","asti","VERB","ADP","3","wn046.8","tdt_all_gov_target","15135"
"X-case","obj","case","aikomuksiaan","suhteen","aikomus","suhteen","NOUN","ADP","2","wn048.6","tdt_all_gov_target","15135"
"case-X","case","advcl","jälkeen","säädettiin","jälkeen","säätää","ADP","VERB","3","wn048.7","tdt_all_gov_target","15135"
"X-case","root","case","murtautui","sisään","murtautua","sisään","VERB","ADP","1","wn049.3","tdt_all_gov_target","15135"
"X-case","root","case","kaatoivat","päälle","kaataa","päälle","VERB","ADP","2","wn049.4","tdt_all_gov_target","15135"
"case-X","case","root","jälkeen","kaatoivat","jälkeen","kaataa","ADP","VERB","2","wn049.4","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","selvitä","mukaan","selvitä","ADP","VERB","4","wn049.6","tdt_all_gov_target","15135"
"case-X","case","nsubj","ohella","radio","ohella","radio","ADP","NOUN","1","wn052.6","tdt_all_gov_target","15135"
"case-X","case","root","mukaansa","velvoittaa","mukaan","velvoittaa","ADP","VERB","3","wn052.15","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","asti","välittäneet","asti","välittää","ADP","VERB","4","wn052.15","tdt_all_gov_target","15135"
"X-case","root","case","arvosteltu","vuoksi","arvostella","vuoksi","VERB","ADP","3","wn052.16","tdt_all_gov_target","15135"
"X-case","root","case","perittäisiin","riippumatta","periä","riippumatta","VERB","ADP","3","wn052.17","tdt_all_gov_target","15135"
"X-case","root","case","ohjannut","kautta","ohjata","kautta","VERB","ADP","4","wn053.4","tdt_all_gov_target","15135"
"X-case","root","case","toinen","ennen","toinen","ennen","ADJ","ADP","1","wn054.3","tdt_all_gov_target","15135"
"X-case","root","case","johti","jälkeen","johtaa","jälkeen","VERB","ADP","4","wn054.4","tdt_all_gov_target","15135"
"case-X","case","obl","jälkeen","kolmantena","jälkeen","kolmas","ADP","ADJ","2","wn054.5","tdt_all_gov_target","15135"
"case-X","case","root","jälkeen","palkinto","jälkeen","palkinto","ADP","NOUN","4","wn054.11","tdt_all_gov_target","15135"
"case-X","case","root","eteen","tehty","eteen","tehdä","ADP","VERB","2","wn054.13","tdt_all_gov_target","15135"
"X-case","xcomp:ds","case","toiminnaksi","puolesta","toiminta","puolesta","NOUN","ADP","3","wn055.5","tdt_all_gov_target","15135"
"X-case","ccomp","case","salaliitto","vastaan","sala#liitto","vastaan","NOUN","ADP","2","wn055.6","tdt_all_gov_target","15135"
"case-X","case","root","lähtien","julkisuudessa","lähtien","julkisuus","ADP","NOUN","2","wn055.10","tdt_all_gov_target","15135"
"case-X","case","root","mennessä","ratsattu","mennessä","ratsata","ADP","VERB","3","wn055.12","tdt_all_gov_target","15135"
"case-X","case","root","johdosta","joutui","johdosta","joutua","ADP","VERB","4","wn055.13","tdt_all_gov_target","15135"
"case-X","case","root","lisäksi","yritti","lisäksi","yrittää","ADP","VERB","2","wn055.14","tdt_all_gov_target","15135"
"X-case","obj","case","verkkohyökkäyksiä","vastaan","verkko#hyökkäys","vastaan","NOUN","ADP","2","wn055.15","tdt_all_gov_target","15135"
"X-case","root","case","nosti","vastaan","nostaa","vastaan","VERB","ADP","6","wn055.16","tdt_all_gov_target","15135"
"case-X","case","root","vastaan","nostettu","vastaan","nostaa","ADP","VERB","6","wn055.17","tdt_all_gov_target","15135"
"case-X","case","root","jälkeen","nostettu","jälkeen","nostaa","ADP","VERB","1","wn055.17","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","seurata","mukaan","seurata","ADP","VERB","4","wn055.21","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","sivua","mukaan","sivu","ADP","NOUN","7","wn055.22","tdt_all_gov_target","15135"
"case-X","case","ccomp","riippumatta","sulje","riippumatta","sulkea","ADP","VERB","9","wn055.26","tdt_all_gov_target","15135"
"X-case","root","case","kutsuu","takia","kutsua","takia","VERB","ADP","9","wn056.2","tdt_all_gov_target","15135"
"case-X","case","acl","taaksensa","ryhmittyneet","taakse","ryhmittyä","ADP","VERB","5","wn057.8","tdt_all_gov_target","15135"
"X-case","root","case","korvamerkitty","vastaan","korva#merkitä","vastaan","VERB","ADP","3","wn058.6","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","korvamerkitty","mukaan","korva#merkitä","ADP","VERB","7","wn058.6","tdt_all_gov_target","15135"
"X-case","root","case","tuonut","jälkeen","tuoda","jälkeen","VERB","ADP","6","wn058.8","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","tuonut","mukaan","tuoda","ADP","VERB","3","wn058.8","tdt_all_gov_target","15135"
"X-case","root","case","Kolmantena","päässä","kolmas","päässä","ADJ","ADP","5","wn059.6","tdt_all_gov_target","15135"
"X-case","obl","case","huoltotauolla","ennen","huolto#tauko","ennen","NOUN","ADP","1","wn059.8","tdt_all_gov_target","15135"
"X-case","xcomp","case","muodostaa","kanssa","muodostaa","kanssa","VERB","ADP","4","wn060.8","tdt_all_gov_target","15135"
"X-case","orphan","case","kertaa","sitten","kerta","sitten","NOUN","ADP","1","wn062.1","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","lähdössä","mukaan","lähtö","ADP","NOUN","4","wn062.2","tdt_all_gov_target","15135"
"X-case","root","case","tavattiin","asti","tavata","asti","VERB","ADP","2","wn062.4","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","suuri","mukaan","suuri","ADP","ADJ","7","wn062.5","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","liikkeellä","mukaan","liike","ADP","NOUN","3","wn062.10","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","alkaa","mukaan","alkaa","ADP","VERB","3","wn062.16","tdt_all_gov_target","15135"
"case-X","case","nmod","lukuun","alueita","lukuun","alue","ADV","NOUN","3","wn063.3","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","aiheuttamaa","mukaan","aiheuttaa","ADP","VERB","10","wn064.4","tdt_all_gov_target","15135"
"X-case","root","case","laskettava","mennessä","laskea","mennessä","VERB","ADP","8","wn064.5","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","laskettava","mukaan","laskea","ADP","VERB","4","wn064.5","tdt_all_gov_target","15135"
"X-case","obl","case","alentamiseen","mennessä","alentaminen","mennessä","NOUN","ADP","8","wn064.7","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","koettelisi","mukaan","koetella","ADP","VERB","2","wn064.9","tdt_all_gov_target","15135"
"X-case","advcl","case","ajautui","kesken","ajautua","kesken","VERB","ADP","3","wn065.2","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","kuollut","mukaan","kuolla","ADP","VERB","3","wn065.4","tdt_all_gov_target","15135"
"X-case","root","case","yrittänyt","ennen","yrittää","ennen","VERB","ADP","3","wn065.5","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","yrittänyt","mukaan","yrittää","ADP","VERB","3","wn065.5","tdt_all_gov_target","15135"
"X-case","root","case","codeshare-lento","kanssa","codeshare#lento","kanssa","NOUN","ADP","2","wn065.6","tdt_all_gov_target","15135"
"X-case","obj","case","surunvalittelunsa","johdosta","surun#valittelu","johdosta","NOUN","ADP","2","wn065.7","tdt_all_gov_target","15135"
"X-case","root","case","vapautuvat","ennen","vapautua","ennen","VERB","ADP","2","wn068.5","tdt_all_gov_target","15135"
"X-case","root","case","lähtivät","kanssa","lähteä","kanssa","VERB","ADP","5","wn069.3","tdt_all_gov_target","15135"
"X-case","nmod","case","lataavia","vastaan","ladata","vastaan","VERB","ADP","1","wn069.6","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","ottamaan","mukaan","ottaa","ADP","VERB","4","wn069.6","tdt_all_gov_target","15135"
"X-case","root","case","neuvottelee","kanssa","neuvotella","kanssa","VERB","ADP","3","wn069.7","tdt_all_gov_target","15135"
"X-case","root","case","lähtenyt","kohti","lähteä","kohti","VERB","ADP","4","wn070.5","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","luovutettanee","mennessä","luovuttaa","mennessä","VERB","ADP","3","wn070.5","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","lähtenyt","mukaan","lähteä","ADP","VERB","13","wn070.5","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","myyty","mukaan","myydä","ADP","VERB","3","wn070.6","tdt_all_gov_target","15135"
"X-case","nsubj:cop","case","kurssi","kohti","kurssi","kohti","NOUN","ADP","2","wn070.7","tdt_all_gov_target","15135"
"X-case","root","case","ristiriidassa","kanssa","risti#riita","kanssa","NOUN","ADP","3","wn070.7","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","jälleenmyyvät","mukaan","jälleen#myydä","ADP","VERB","2","wn070.8","tdt_all_gov_target","15135"
"case-X","case","root","vuoksi","luopunut","vuoksi","luopua","ADP","VERB","3","wn070.11","tdt_all_gov_target","15135"
"case-X","case","root","johdosta","pidätetty","johdosta","pidättää","ADP","VERB","3","wn073.9","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","tehostanut","mukaan","tehostaa","ADP","VERB","3","wn075.8","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","paikalla","mukaan","paikka","ADP","NOUN","3","wn075.12","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","kutsuttu","mukaan","kutsua","ADP","VERB","5","wn075.13","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","tavallista","mukaan","tavallinen","ADP","ADJ","3","wn075.14","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","päättyy","mukaan","päättyä","ADP","VERB","2","wn075.15","tdt_all_gov_target","15135"
"X-case","root","case","loiveni","kohti","loiveta","kohti","VERB","ADP","3","wn076.6","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","loiveni","mukaan","loiveta","ADP","VERB","3","wn076.6","tdt_all_gov_target","15135"
"X-case","root","case","Virossa","takia","Viro","takia","PROPN","ADP","7","wn076.7","tdt_all_gov_target","15135"
"case-X","case","acl:relcl","takia","epävarmaa","takia","epä#varma","ADP","ADJ","5","wn078.5","tdt_all_gov_target","15135"
"X-case","advcl","case","poistunut","ennen","poistua","ennen","VERB","ADP","1","wn078.7","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","ryhdytään","mukaan","ryhtyä","ADP","VERB","6","wn079.4","tdt_all_gov_target","15135"
"case-X","case","nsubj","puolesta","-yhdistys","puolesta","yhdistys","ADP","NOUN","1","wn079.6","tdt_all_gov_target","15135"
"X-case","root","case","Maailmanloppu","päästä","maailman#loppu","päästä","NOUN","ADP","3","wn081.1","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","aiheuttaa","mukaan","aiheuttaa","ADP","VERB","1","wn081.2","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","jäljellä","mukaan","jäljellä","ADP","ADV","2","wn081.3","tdt_all_gov_target","15135"
"case-X","case","acl","päästä","tapahtuvaa","päästä","tapahtua","ADP","VERB","1","wn081.6","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","panna","mukaan","panna","ADP","VERB","1","wn081.7","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","laajentua","mukaan","laajentua","ADP","VERB","8","wn081.8","tdt_all_gov_target","15135"
"X-case","root","case","yrittää","kanssa","yrittää","kanssa","VERB","ADP","2","wn081.9","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","vastainen","mukaan","vastainen","ADP","ADJ","3","wn081.10","tdt_all_gov_target","15135"
"X-case","obl","case","kertoman","mukaan","kertoa","mukaan","VERB","ADP","1","wn081.12","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","aiheuta","mukaan","aiheuttaa","ADP","VERB","4","wn081.13","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","halunnut","mukaan","haluta","ADP","VERB","2","wn081.14","tdt_all_gov_target","15135"
"case-X","case","advcl","sitten","perustettiin","sitten","perustaa","ADP","VERB","5","wn083.5","tdt_all_gov_target","15135"
"case-X","case","root","sitten","liitettiin","sitten","liittää","ADP","VERB","3","wn083.8","tdt_all_gov_target","15135"
"X-case","ccomp","case","kadonneet","myötä","kadota","myötä","VERB","ADP","3","wn083.11","tdt_all_gov_target","15135"
"X-case","root","case","näyttäytyi","kanssa","näyttäytyä","kanssa","VERB","ADP","3","wn084.5","tdt_all_gov_target","15135"
"X-case","root","case","analysoi","edestä","analysoida","edestä","VERB","ADP","6","wn085.3","tdt_all_gov_target","15135"
"X-case","root","case","vahvin","kautta","vahva","kautta","ADJ","ADP","1","wn085.8","tdt_all_gov_target","15135"
"case-X","case","obl","lukuun","Itä-Eurooppaa","lukuun","Itä-Eurooppa","ADV","PROPN","2","wn085.11","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","suosittua","mukaan","suosittu","ADP","ADJ","2","wn085.15","tdt_all_gov_target","15135"
"X-case","root","case","liikkui","edestä","liikkua","edestä","VERB","ADP","4","wn085.16","tdt_all_gov_target","15135"
"X-case","conj","case","kierrätettiin","kautta","kierrättää","kautta","VERB","ADP","2","wn086.7","tdt_all_gov_target","15135"
"X-case","root","case","Mitro","huolimatta","Mitro","huolimatta","PROPN","ADP","6","wn086.9","tdt_all_gov_target","15135"
"X-case","parataxis","case","Eduskunta","vuoksi","edus#kunta","vuoksi","NOUN","ADP","3","wn086.45","tdt_all_gov_target","15135"
"X-case","root","case","Väkivaltaa","kohtaan","väki#valta","kohtaan","NOUN","ADP","3","wn086.51","tdt_all_gov_target","15135"
"X-case","root","case","kokoontuu","johdosta","kokoontua","johdosta","VERB","ADP","3","wn086.74","tdt_all_gov_target","15135"
"X-case","root","case","tuli","yllä","tulla","yllä","VERB","ADP","4","wn088.2","tdt_all_gov_target","15135"
"case-X","case","acl","mukana","ollutta","mukana","olla","ADP","VERB","1","wn088.3","tdt_all_gov_target","15135"
"case-X","case","root","jälkeen","Helsingissä","jälkeen","Helsinki","ADP","PROPN","3","wn088.4","tdt_all_gov_target","15135"
"case-X","case","root","perillä","Helsingissä","perillä","Helsinki","ADV","PROPN","1","wn088.4","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","lisääntyi","kesken","lisääntyä","kesken","VERB","ADP","1","wn088.6","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","tehnyt","mukaan","tehdä","ADP","VERB","3","wn089.5","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","käyttäytyi","mukaan","käyttäytyä","ADP","VERB","2","wn089.7","tdt_all_gov_target","15135"
"X-case","root","case","kuullut","sitten","kuulla","sitten","VERB","ADP","5","wn089.9","tdt_all_gov_target","15135"
"X-case","obl","case","viikkoa","ennen","viikko","ennen","NOUN","ADP","3","wn089.9","tdt_all_gov_target","15135"
"case-X","case","root","mukaansa","menossa","mukaan","mennä","ADP","VERB","3","wn089.10","tdt_all_gov_target","15135"
"X-case","acl:relcl","case","saisi","mukaan","saada","mukaan","VERB","ADP","2","wn090.5","tdt_all_gov_target","15135"
"case-X","case","root","mukaan","saisivat","mukaan","saada","ADP","VERB","5","wn090.5","tdt_all_gov_target","15135"
"X-case","nmod","case","henkilöstä","edessä","henkilö","edessä","NOUN","ADP","2","wn091.4","tdt_all_gov_target","15135"
