"order","relfirst","relsecond","tokenfirst","tokensecond","lemmafirst","lemmasecond","uposfirst","upossecond","hmLength","sentence","source","size"
"case-X","case","obl","johdosta","minkä","johdosta","mikä","ADP","PRON","1","wn045.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","ilman","apua","ilman","apu","ADP","NOUN","3","wn045.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","Venäjän","kanssa","Venäjä","ADP","PROPN","1","wn045.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","johdosta","jonka","johdosta","joka","ADP","PRON","1","wn045.15","tdt_all_to_prep_target","15129"
"case-X","case","obl","asti","loppuun","asti","loppu","ADP","NOUN","1","wn046.8","tdt_all_to_prep_target","15129"
"case-X","case","nmod","suhteen","presidenttiytensä","suhteen","presidenttiys","ADP","NOUN","1","wn048.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","sen","jälkeen","se","ADP","PRON","1","wn048.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","sisään","asuntoon","sisään","asunto","ADP","NOUN","1","wn049.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","Raiskauksen","jälkeen","raiskaus","ADP","NOUN","1","wn049.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","päälle","tytön","päälle","tyttö","ADP","NOUN","1","wn049.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","tietojen","mukaan","tieto","ADP","NOUN","2","wn049.6","tdt_all_to_prep_target","15129"
"case-X","case","nmod","ohella","televisiotoiminnan","ohella","televisio#toiminta","ADP","NOUN","1","wn052.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaansa","Hänen","mukaan","hän","ADP","PRON","1","wn052.15","tdt_all_to_prep_target","15129"
"case-X","case","obl","asti","tähän","asti","tämä","ADP","PRON","1","wn052.15","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","epäoikeudenmukaisuuden","vuoksi","epä#oikeuden#mukaisuus","ADP","NOUN","2","wn052.16","tdt_all_to_prep_target","15129"
"case-X","case","obl","riippumatta","siitä","riippumatta","se","ADP","PRON","1","wn052.17","tdt_all_to_prep_target","15129"
"case-X","case","obl","kautta","seminaarilippujen","kautta","seminaari#lippu","ADP","NOUN","1","wn053.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","ennen","Tanja","ennen","Tanja","ADP","PROPN","2","wn054.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","avauslaskun","jälkeen","avaus#lasku","ADP","NOUN","2","wn054.4","tdt_all_to_prep_target","15129"
"case-X","case","nmod","jälkeen","kierroksen","jälkeen","kierros","ADP","NOUN","2","wn054.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","voiton","jälkeen","voitto","ADP","NOUN","3","wn054.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","eteen","Sen","eteen","se","ADP","PRON","1","wn054.13","tdt_all_to_prep_target","15129"
"case-X","case","nmod","puolesta","tiedonvälityksen","puolesta","tiedon#välitys","ADP","NOUN","2","wn055.5","tdt_all_to_prep_target","15129"
"case-X","case","nmod","vastaan","tekijänoikeuksia","vastaan","tekijän#oikeus","ADP","NOUN","1","wn055.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","lähtien","alusta","lähtien","alku","ADP","NOUN","1","wn055.10","tdt_all_to_prep_target","15129"
"case-X","case","obl","mennessä","Tähän","mennessä","tämä","ADP","PRON","1","wn055.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","johdosta","Tapahtuneen","johdosta","tapahtunut","ADP","NOUN","1","wn055.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","lisäksi","takavarikoinnin","lisäksi","takavarikointi","ADP","NOUN","2","wn055.14","tdt_all_to_prep_target","15129"
"case-X","case","nmod","vastaan","sitä","vastaan","se","ADP","PRON","1","wn055.15","tdt_all_to_prep_target","15129"
"case-X","case","obl","vastaan","ylläpitäjiä","vastaan","yllä#pitäjä","ADP","NOUN","4","wn055.16","tdt_all_to_prep_target","15129"
"case-X","case","obl","vastaan","The","vastaan","The","ADP","PROPN","1","wn055.17","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","esitutkinnan","jälkeen","esi#tutkinta","ADP","NOUN","2","wn055.17","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Reutersin","mukaan","Reuters","ADP","PROPN","1","wn055.21","tdt_all_to_prep_target","15129"
"case-X","case","nmod","mukaan","blogin","mukaan","blogi","ADP","NOUN","3","wn055.22","tdt_all_to_prep_target","15129"
"case-X","case","obl","riippumatta","siitä","riippumatta","se","ADP","PRON","1","wn055.26","tdt_all_to_prep_target","15129"
"case-X","case","obl","takia","ruosteongelmien","takia","ruoste#ongelma","ADP","NOUN","2","wn056.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","taaksensa","hänen","taakse","hän","ADP","PRON","1","wn057.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Gorbatšovin","mukaan","Gorbatšov","ADP","PROPN","1","wn058.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","vastaan","Venäjää","vastaan","Venäjä","ADP","PROPN","1","wn058.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Gorbatšovin","mukaan","Gorbatšov","ADP","PROPN","1","wn058.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","kauden","jälkeen","kausi","ADP","NOUN","3","wn058.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","päässä","sekunnin","päässä","sekunti","ADP","NOUN","2","wn059.6","tdt_all_to_prep_target","15129"
"case-X","case","nmod","ennen","erikoiskoetta","ennen","erikois#koe","ADP","NOUN","4","wn059.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","Kokoomuksen","kanssa","kokoomus","ADP","PROPN","2","wn060.8","tdt_all_to_prep_target","15129"
"case-X","case","nmod","sitten","70-luvun","sitten","70#luku","ADP","NOUN","1","wn062.1","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","merkkien","mukaan","merkki","ADP","NOUN","2","wn062.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","asti","Rovaniemellä","asti","Rovaniemi","ADP","PROPN","1","wn062.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Heikki","mukaan","Heikki","ADP","PROPN","2","wn062.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Henttosen","mukaan","Henttonen","ADP","PROPN","1","wn062.10","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Henttosen","mukaan","Henttonen","ADP","PROPN","1","wn062.16","tdt_all_to_prep_target","15129"
"case-X","case","nmod","lukuun","alueita","lukuun","alue","ADV","NOUN","3","wn063.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Tieteilijöiden","mukaan","tieteilijä","ADP","NOUN","1","wn064.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Selvityksen","mukaan","selvitys","ADP","NOUN","1","wn064.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","mennessä","vuoteen","mennessä","vuosi","ADP","NOUN","1","wn064.5","tdt_all_to_prep_target","15129"
"case-X","case","nmod","mennessä","vuoteen","mennessä","vuosi","ADP","NOUN","1","wn064.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Tutkimusten","mukaan","tutkimus","ADP","NOUN","1","wn064.9","tdt_all_to_prep_target","15129"
"case-X","case","obl","kesken","nousukiidon","kesken","nousu#kiito","ADP","NOUN","1","wn065.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","tietojen","mukaan","tieto","ADP","NOUN","2","wn065.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","El","mukaan","El","ADP","PROPN","2","wn065.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","ennen","ajautumista","ennen","ajautuminen","ADP","NOUN","2","wn065.5","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","Lufthansan","kanssa","Lufthansa","ADP","PROPN","1","wn065.6","tdt_all_to_prep_target","15129"
"case-X","case","nmod","johdosta","onnettomuuden","johdosta","onnettomuus","ADP","NOUN","1","wn065.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","ennen","vuotta","ennen","vuosi","ADP","NOUN","1","wn068.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","Promusicae-järjestön","kanssa","Promusicae#järjestö","ADP","NOUN","4","wn069.3","tdt_all_to_prep_target","15129"
"X-case","nmod","case","lataavia","vastaan","ladata","vastaan","VERB","ADP","1","wn069.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Soton","mukaan","Soto","ADP","PROPN","1","wn069.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","osapuolten","kanssa","osa#puoli","ADP","NOUN","2","wn069.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","laivameklarin","mukaan","laiva#meklari","ADP","NOUN","2","wn070.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","kohti","Punaistamerta","kohti","Punainenmeri","ADP","PROPN","1","wn070.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","mennessä","puoliväliin","mennessä","puoli#väli","ADP","NOUN","2","wn070.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","US","mukaan","US","ADP","PROPN","1","wn070.6","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kohti","itää","kohti","itä","ADP","NOUN","1","wn070.7","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kanssa","joutumisen","kanssa","joutuminen","ADP","NOUN","2","wn070.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","omistajien","mukaan","omistaja","ADP","NOUN","2","wn070.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","vuoksi","talousvaikeuksien","vuoksi","talous#vaikeus","ADP","NOUN","2","wn070.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","johdosta","Kaappauksen","johdosta","kaappaus","ADP","NOUN","1","wn073.9","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Iltasanomien","mukaan","Iltasanomat","ADP","PROPN","1","wn075.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Mikkosen","mukaan","Mikkonen","ADP","PROPN","1","wn075.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Sami","mukaan","Sami","ADP","PROPN","2","wn075.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Aarnion","mukaan","Aarnio","ADP","PROPN","2","wn075.14","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","lakien","mukaan","laki","ADP","NOUN","2","wn075.15","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","tilastokeskuksen","mukaan","tilasto#keskus","ADP","NOUN","2","wn076.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","kohti","loppua","kohti","loppu","ADP","NOUN","2","wn076.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","takia","puhkeamisen","takia","puhkeaminen","ADP","NOUN","3","wn076.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","takia","joiden","takia","joka","ADP","PRON","1","wn078.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","ennen","päättymistä","ennen","päättyminen","ADP","NOUN","2","wn078.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","kaupunginjohtajan","mukaan","kaupungin#johtaja","ADP","NOUN","2","wn079.4","tdt_all_to_prep_target","15129"
"case-X","case","compound:nn","puolesta","Sipoon","puolesta","Sipoo","ADP","PROPN","1","wn079.6","tdt_all_to_prep_target","15129"
"case-X","case","nsubj:cop","päästä","päivän","päästä","päivä","ADP","NOUN","2","wn081.1","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","tiedemiesryhmän","mukaan","tiede#mies#ryhmä","ADP","NOUN","1","wn081.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Ryhmän","mukaan","ryhmä","ADP","NOUN","1","wn081.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","päästä","päivän","päästä","päivä","ADP","NOUN","2","wn081.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","epäilijöiden","mukaan","epäilijä","ADP","NOUN","1","wn081.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","biokemistin","mukaan","bio#kemisti","ADP","NOUN","2","wn081.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","tutkijaryhmänsä","kanssa","tutkija#ryhmä","ADP","NOUN","1","wn081.9","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","ryhmän","mukaan","ryhmä","ADP","NOUN","1","wn081.10","tdt_all_to_prep_target","15129"
"X-case","obl","case","kertoman","mukaan","kertoa","mukaan","VERB","ADP","1","wn081.12","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","CERNin","mukaan","CERN","ADP","PROPN","1","wn081.13","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Rösslerin","mukaan","Rössler","ADP","PROPN","1","wn081.14","tdt_all_to_prep_target","15129"
"case-X","case","obl","sitten","vuotta","sitten","vuosi","ADP","NOUN","2","wn083.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","sitten","Vuosi","sitten","vuosi","ADP","NOUN","1","wn083.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","myötä","liitosten","myötä","liitos","ADP","NOUN","1","wn083.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","aseen","kanssa","ase","ADP","NOUN","1","wn084.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","edestä","petatavun","edestä","peta#tavu","ADP","NOUN","2","wn085.3","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kautta","maailman","kautta","maailma","ADP","NOUN","1","wn085.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","lukuun","Itä-Eurooppaa","lukuun","Itä-Eurooppa","ADV","PROPN","2","wn085.11","tdt_all_to_prep_target","15129"
"case-X","case","nmod","mukaan","tutkimuksen","mukaan","tutkimus","ADP","NOUN","1","wn085.15","tdt_all_to_prep_target","15129"
"case-X","case","obl","edestä","%:n","edestä","%","ADP","NOUN","2","wn085.16","tdt_all_to_prep_target","15129"
"case-X","case","obl","kautta","SDP:n","kautta","SDP","ADP","PROPN","1","wn086.7","tdt_all_to_prep_target","15129"
"case-X","case","orphan","huolimatta","vastustuksesta","huolimatta","vastustus","ADP","NOUN","2","wn086.9","tdt_all_to_prep_target","15129"
"case-X","case","nmod","vuoksi","vaalirahakriisin","vuoksi","vaali#raha#kriisi","ADP","NOUN","1","wn086.45","tdt_all_to_prep_target","15129"
"case-X","case","nmod","kohtaan","edustajia","kohtaan","edustaja","ADP","NOUN","2","wn086.51","tdt_all_to_prep_target","15129"
"case-X","case","obl","johdosta","raketin","johdosta","raketti","ADP","NOUN","2","wn086.74","tdt_all_to_prep_target","15129"
"case-X","case","obl","yllä","Kazakstanin","yllä","Kazakstan","ADP","PROPN","2","wn088.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukana","Synnytyksessä","mukana","synnytys","ADP","NOUN","1","wn088.3","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","kuuden","jälkeen","kuusi","ADP","NUM","1","wn088.4","tdt_all_to_prep_target","15129"
"case-X","case","root","perillä","Helsingissä","perillä","Helsinki","ADV","PROPN","1","wn088.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","kesken","lennon","kesken","lento","ADP","NOUN","1","wn088.6","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Poliisin","mukaan","poliisi","ADP","NOUN","1","wn089.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","pelaajien","mukaan","pelaaja","ADP","NOUN","2","wn089.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","sitten","viikkoa","sitten","viikko","ADP","NOUN","3","wn089.9","tdt_all_to_prep_target","15129"
"case-X","case","appos","ennen","katoamista","ennen","katoaminen","ADP","NOUN","1","wn089.9","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaansa","Hänen","mukaan","hän","ADP","PRON","1","wn089.10","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Kyselyn","mukaan","kysely","ADP","NOUN","1","wn090.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","kyselyn","mukaan","kysely","ADP","NOUN","1","wn090.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","kanssa","aseen","kanssa","ase","ADP","NOUN","1","wn091.4","tdt_all_to_prep_target","15129"
"case-X","case","nmod","edessä","postin","edessä","posti","ADP","NOUN","1","wn091.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","jälkeen","Hälytyksen","jälkeen","hälytys","ADP","NOUN","1","wn091.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","kohti","postia","kohti","posti","ADP","NOUN","1","wn091.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","Carlsonin","mukaan","Carlson","ADP","PROPN","2","wn091.8","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaansa","Hänen","mukaan","hän","ADP","PRON","1","wn091.9","tdt_all_to_prep_target","15129"
"case-X","case","nmod","sitten","vuoden","sitten","vuosi","ADV","NOUN","1","wn092.1","tdt_all_to_prep_target","15129"
"case-X","case","nmod","sitten","vuoden","sitten","vuosi","ADV","NOUN","1","wn092.2","tdt_all_to_prep_target","15129"
"case-X","case","nmod:poss","sitten","vuoden","sitten","vuosi","ADV","NOUN","1","wn092.5","tdt_all_to_prep_target","15129"
"case-X","case","obl","huolimatta","laskusta","huolimatta","lasku","ADP","NOUN","2","wn092.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","ohitse","General","ohitse","General","ADP","PROPN","2","wn092.11","tdt_all_to_prep_target","15129"
"case-X","case","obl","johdosta","ilmatilanloukkauksien","johdosta","ilma#tila#loukkaus","ADP","NOUN","2","wn095.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","kannan","mukaan","kanta","ADP","NOUN","2","wn095.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","keskellä","Suomenlahden","keskellä","Suomenlahti","ADP","PROPN","1","wn095.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","kautta","valokaapelin","kautta","valo#kaapeli","ADP","NOUN","4","wn096.2","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","tietojen","mukaan","tieto","ADP","NOUN","3","wn096.4","tdt_all_to_prep_target","15129"
"case-X","case","obl","päästä","kilometrin","päästä","kilo#metri","ADP","NOUN","2","wn096.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","selityksen","mukaan","selitys","ADP","NOUN","3","wn096.7","tdt_all_to_prep_target","15129"
"case-X","case","obl","mukaan","raporttien","mukaan","raportti","ADP","NOUN","2","wn096.10","tdt_all_to_prep_target","15129"
